Wavelength,Excitation,Wavelength,Emission
328.7128713,0.592047919,455.3873376,1.274340915
348.6656869,0.540291747,458.1470452,1.272785789
352.6921292,0.539906009,668.6233369,0.148337082
370.1084855,0.107506602,670.7611386,0.167680049
372.6349783,0.153189753,673.0932859,0.197148638
373.6067064,0.08593499,675.036742,0.22537255
376.4733041,0.206534182,676.5915068,0.25037824
376.9938727,0.156170383,677.7575804,0.269440874
379.971525,0.196568349,679.0208269,0.293022473
383.1296411,0.202497389,680.2840733,0.322423783
383.5183323,0.46354334,681.6444926,0.351185933
385.0730972,0.175249036,682.907739,0.380032184
397.1225248,0.163138657,684.0738127,0.412578828
397.1225248,0.135553904,685.1427135,0.435470809
502.8465347,0.013777314,686.1144415,0.465645837
506.3447556,0.013777314,686.8918239,0.49589295
511.7864325,0.014786512,687.863552,0.530374692
516.0620359,0.016529673,688.9518874,0.560560933
519.948948,0.019383971,690.0013537,0.59751441
525.3420386,0.022355499,691.0702545,0.634013747
529.6176419,0.026139992,692.0419825,0.664962494
541.0354463,0.038502671,692.9165377,0.697509138
545.4082225,0.04506246,694.0826114,0.735858672
549.100789,0.052126848,694.8599938,0.765181488
558.3322053,0.073698461,695.6373762,0.793483893
560.7615254,0.082402796,696.6091043,0.814744336
567.4664488,0.101956012,697.3864867,0.834399674
572.325089,0.118733933,698.0666963,0.864077312
575.8427444,0.131651671,699.1355972,0.888752209
582.7873608,0.162465858,699.9129796,0.916673361
587.5812191,0.186686616,701.4677444,0.94668019
592.1159499,0.212925771,703.4112005,0.9757451
598.464573,0.256741796,706.6664894,0.996862573
603.5175588,0.294334431,709.8246055,0.985859509
605.4610149,0.320573586,711.9624072,0.961962335
608.9592358,0.352867931,713.517172,0.936184528
614.4009127,0.40534624,714.8775913,0.91171147
620.8143178,0.459338348,715.978883,0.887743011
626.4503403,0.49859616,716.8599165,0.865540649
628.9768332,0.512825856,717.9223391,0.844683885
634.4185102,0.540915207,718.7645034,0.820883626
637.3336943,0.554707584,720.1249226,0.792205575
642.3866801,0.592047919,720.7079595,0.770423713
647.6340114,0.642507833,721.835164,0.744033178
652.7517791,0.691285749,723.0401067,0.7197115
658.5173654,0.761593228,724.2061804,0.693976944
660.2664759,0.782786391,725.4694268,0.662439498
663.3760056,0.818108331,726.5383277,0.634181947
665.7081528,0.851411873,727.8987469,0.605419796
669.2063738,0.889761407,729.0648205,0.583637934
675.4254332,0.954350096,730.2308942,0.561099173
678.9236541,0.99269963,731.5913134,0.535280517
685.7646194,0.990479394,733.1460783,0.509545961
689.2239712,0.953239978,734.7008431,0.485072903
690.7787361,0.929372439,736.255608,0.462365942
692.3335009,0.895311998,738.0047184,0.439658981
693.4995746,0.875128033,740.1425201,0.413980492
694.276957,0.855664923,742.4746674,0.391722064
694.8599938,0.836273899,744.8068147,0.369242172
697.7751779,0.768657616,747.5276532,0.345315764
698.7469059,0.734513074,750.8315285,0.324042238
699.6538521,0.701714131,754.524095,0.301567019
700.3016708,0.675205856,758.6053527,0.282162889
701.0790532,0.64990862,762.8377682,0.267721499
702.0507813,0.622323867,767.0455048,0.260334061
703.9942373,0.53956961,771.820854,0.247574912
704.7716197,0.516358049,777.0465914,0.2412207
705.3546566,0.491128093,781.6158725,0.233277936
706.2616027,0.462870541,785.8137376,0.224608006
707.2981126,0.432258194,790.089341,0.214179624
708.2698407,0.394749659,794.3649443,0.200219048
709.8246055,0.348723009,798.6016785,0.185324199
710.9906791,0.319438238,802.916151,0.168429302
712.3510984,0.291979635,807.1917543,0.148905903
713.517172,0.263553884,811.6228342,0.131130252
715.4606281,0.218980961,815.8206993,0.11683664
716.6267017,0.195096602,818.6581451,0.107464553
717.7927754,0.173567039,,
