Wavelength,Excitation,Wavelength,Emission
436.2440191,-0.003460208,550.5747126,0.044058056
445.8732057,0.003460208,554.0229885,0.074508085
460.1076555,0.020761246,556.3218391,0.108367426
477.2727273,0.062283737,558.6206897,0.149006429
494.437799,0.131487889,560.9195402,0.193035262
506.1602871,0.242214533,562.6436782,0.247243327
515.7894737,0.370242215,564.3678161,0.298061562
529.1866029,0.484429066,566.091954,0.348879797
536.722488,0.553633218,567.816092,0.389528541
540.9090909,0.636678201,569.5402299,0.440346776
544.6770335,0.743944637,571.2643678,0.480995519
548.8636364,0.858131488,572.4137931,0.531823495
551.7942584,0.923875433,574.137931,0.558912916
554.7248804,0.993079585,575.2873563,0.59618157
561.8421053,0.979238754,577.5862069,0.636820573
564.354067,0.896193772,579.8850575,0.674069745
567.7033493,0.761245675,583.3333333,0.704519774
569.7966507,0.6816609,586.2068966,0.728199883
571.8899522,0.602076125,592.5287356,0.738262225
573.5645933,0.525951557,598.2758621,0.734774985
574.8205742,0.442906574,602.2988506,0.721147477
577.3325359,0.37716263,606.8965517,0.687171245
579.8444976,0.30449827,610.9195402,0.653204754
583.6124402,0.23183391,613.7931034,0.619257744
587.7990431,0.162629758,617.816092,0.585291253
593.2416268,0.103806228,621.2643678,0.551334502
599.9401914,0.048442907,624.7126437,0.510598091
607.8947368,0.027681661,628.7356322,0.463072277
617.1052632,0.017301038,631.6091954,0.425735437
628.8277512,0.01384083,635.6321839,0.391768946
557.6555024,1.010380623,640.2298851,0.347623222
,,643.6781609,0.310276641
,,650,0.259322034
,,656.3218391,0.218536918
,,662.6436782,0.184531463
,,670.1149425,0.150506526
,,676.4367816,0.126670563
,,685.0574713,0.099405806
,,694.2528736,0.078910968
,,702.8735632,0.058425872
,,710.9195402,0.044730177
,,719.5402299,0.041194233
,,729.3103448,0.030859147
,,739.0804598,0.023913891
,,749.4252874,0.016958893
