Wavelength,Excitation,Wavelength,Emission
543,0.925349922,,
544,0.950233281,,
545,0.974339036,,
546,0.98911353,,
547,0.99688958,,
548,1,,
549,0.991446345,,
550,0.974339036,,
551,0.948678072,,
552,0.914463453,,
553,0.868584759,,
554,0.818040435,,
555,0.762208398,,
556,0.70318818,,
557,0.644090202,,
558,0.587402799,,
559,0.527682737,,
560,0.468351477,,
561,0.413297045,,
562,0.365163297,,
563,0.318273717,,
564,0.274183515,,
565,0.236625194,,
566,0.202954899,,
567,0.175505443,,
568,0.14992224,,
569,0.128227061,,
570,0.108709176,,
571,0.092379471,,
572,0.078460342,,
573,0.066687403,,
574,0.056648523,,
575,0.047620529,,
576,0.041150855,,
577,0.034805599,,
578,0.029968896,,
579,0.025528771,,
580,0.022052877,,
