Wavelength,Excitation,Wavelength,Emission
339.3220339,0.095238095,479.3220339,0
354.7457627,0.080586081,500.6779661,0.003663004
370.1694915,0.120879121,520.8474576,0.021978022
382.0338983,0.179487179,535.0847458,0.051282051
391.5254237,0.252747253,546.9491525,0.098901099
401.0169492,0.340659341,556.440678,0.168498168
408.1355932,0.413919414,562.3728814,0.227106227
414.0677966,0.494505495,567.1186441,0.289377289
420,0.578754579,571.8644068,0.355311355
424.7457627,0.641025641,576.6101695,0.435897436
429.4915254,0.706959707,580.1694915,0.490842491
434.2372881,0.761904762,583.7288136,0.56043956
441.3559322,0.838827839,588.4745763,0.63003663
447.2881356,0.89010989,590.8474576,0.688644689
453.220339,0.952380952,595.5932203,0.758241758
463.8983051,1,599.1525424,0.816849817
475.7627119,0.956043956,603.8983051,0.875457875
479.3220339,0.893772894,608.6440678,0.93040293
484.0677966,0.838827839,619.3220339,0.989010989
486.440678,0.776556777,626.440678,0.996336996
488.8135593,0.714285714,633.559322,0.974358974
492.3728814,0.644688645,641.8644068,0.897435897
493.559322,0.586080586,647.7966102,0.831501832
495.9322034,0.523809524,652.5423729,0.772893773
499.4915254,0.465201465,658.4745763,0.710622711
501.8644068,0.402930403,664.4067797,0.644688645
505.4237288,0.326007326,670.3389831,0.586080586
510.1694915,0.249084249,677.4576271,0.509157509
514.9152542,0.186813187,684.5762712,0.443223443
522.0338983,0.120879121,692.8813559,0.36996337
531.5254237,0.06959707,700,0.315018315
552.8813559,0.029304029,709.4915254,0.249084249
577.7966102,0.014652015,718.9830508,0.197802198
600.3389831,0,729.6610169,0.153846154
,,743.8983051,0.106227106
,,759.3220339,0.076923077
,,767.6271186,0.062271062
