Wavelength,Excitation,Wavelength,Emission
578,22.79964632,,
579,19.77134726,,
580,17.80337571,,
581,15.8243625,,
582,13.70651149,,
583,12.87985079,,
584,11.29604259,,
585,10.53672094,,
586,8.905625222,,
587,8.250917269,,
588,7.284282014,,
589,6.716575964,,
590,5.461056277,,
591,4.926181874,,
592,4.715591016,,
593,3.871776255,,
594,3.669165515,,
595,3.092921597,,
596,3.089260007,,
597,2.71487084,,
598,2.3723091,,
599,1.984634561,,
600,1.785596052,,
601,1.788180954,,
602,1.541448112,,
603,1.372917877,,
604,1.436740393,,
605,1.10862969,,
606,1.065829,,
607,0.825976573,,
608,0.88669455,,
609,0.915212928,,
610,0.789721314,,
